"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q387704","","","","","Flughafen Guararapes - Gilberto Freyre","Recife/Guararapes–Gilberto Freyre International Airport","Aeropuerto Internacional de Recife","aéroport international de Recife","","","","Bandar Udara Internasional Recife","Aeroporto Internazionale Guararapes-Gilberto Freyre di Recife","レシフェ/グアララペス・ジルベルト・フレイレ国際空港","","Internationale Luchthaven Guararapes","Port lotniczy Recife","Aeroporto Internacional do Recife","Ресифи","Recife Aeroporto","","Sân bay quốc tế Recife/Guararapes-Gilberto Freyre","累西腓/瓜拉拉皮斯－吉尔贝托·弗雷雷国际机场"
"Q381677","","","مطار خوسيه مارتي الدولي","","Aeropuerto Internacional José Martí","José Martí International Airport","Aeropuerto Internacional José Martí","aéroport international José Martí","","जोस मारती हवाई अड्डा","","Bandar Udara Internasional José Martí","Aeroporto Internazionale José Martí","ホセ・マルティ国際空港","호세 마르티 국제공항","José Martí International Airport","Port lotniczy Hawana","Aeroporto Internacional José Martí","Международный аэропорт имени Хосе Марти","José Martí International Airport","","Sân bay Quốc tế José Martí","何塞·马蒂国际机场"
"Q1430971","","","","","Flughafen Boise","Boise Airport","Aeropuerto de Boise","aéroport de Boise","","","","Bandar Udara Boise","","ボイシ空港","","","Port lotniczy Boise","","Бойсе","","","","博伊西機場"
"Q1431086","","","","","Flughafen Charlottetown","Charlottetown Airport","Aeropuerto de Charlottetown","aéroport de Charlottetown","","","","Bandar Udara Charlottetown","","シャーロットタウン空港","","","Port lotniczy Charlottetown","","","","","","夏洛特敦機場"
"Q1431654","","","","","Flughafen Kano","Mallam Aminu Kano International Airport","Aeropuerto Internacional de Kano Mallam Aminu","aéroport international Mallam Aminu Kano","","","","Bandar Udara Internasional Mallam Aminu Kano","","カノ","","Mallam Aminu Kano International Airport","Port lotniczy Kano","","","","","","卡諾市"
"Q1431631","","","مطار جواندا الدولي","","Flughafen Juanda","Juanda International Airport","Aeropuerto Internacional Juanda","aéroport international de Surabaya","","","","Bandar Udara Internasional Juanda","","ジュアンダ国際空港","주안다 국제공항","Internationale luchthaven Juanda","Port lotniczy Surabaja-Juanda","Aeroporto Internacional Juanda","Сидоарджо","Juanda International Airport","","Sân bay quốc tế Juanda","朱安达国际机场"
"Q1431302","","","مطار فاس سايس الدولي","","Flughafen Fes-Saiss","Fes-Saïss Airport","Aeropuerto de Fez-Saïss","aéroport Fès - Saïss","","","","","Aeroporto di Fes-Saïss","フェズ＝サイス空港","","Fes-Saiss Airport","Port lotniczy Fez","Aeroporto de Fez-Saïss","","Fes-Saïss Airport","","Sân bay Saïss","非斯"
"Q223416","","","مطار باريس أورلي","","Flughafen Paris-Orly","Orly Airport","Aeropuerto de París-Orly","aéroport de Paris-Orly","","और्ली हवाई अड्डा","Párizs–Orly repülőtér","Bandar Udara Orly","Aeroporto di Parigi Orly","パリ＝オルリー空港","파리 오를리 공항","Luchthaven Orly","Port lotniczy Paryż-Orly","Aeroporto de Paris-Orly","Париж-Орли","Paris-Orly flygplats","Paris-Orly Havalimanı","Sân bay Orly","巴黎－奥利机场"
"Q304438","","","مطار بغداد الدولي","বাগদাদ আন্তর্জাতিক বিমানবন্দর","Flughafen Bagdad","Baghdad International Airport","Aeropuerto Internacional de Bagdad","aéroport international de Bagdad","","बगदाद विमानक्षेत्र","","Bandar Udara Internasional Baghdad","Aeroporto Internazionale di Baghdad","バグダード国際空港","바그다드 국제공항","Internationale Luchthaven Baghdad","Port lotniczy Bagdad","Aeroporto Internacional de Bagdad","Багдад","Bagdads internationella flygplats","Bağdat Uluslararası Havaalanı","Sân bay quốc tế Bagdad","巴格達國際機場"
"Q321224","","","مطار فانكوفر الدولي","","Vancouver international Airport","Vancouver International Airport","Aeropuerto Internacional de Vancouver","aéroport international de Vancouver","Διεθνές αεροδρόμιο του Βανκούβερ","वैंकूवर अन्तरराष्ट्रीय हवाई अड्डा","","Bandar Udara Internasional Vancouver","Aeroporto Internazionale di Vancouver","バンクーバー国際空港","밴쿠버 국제공항","Vancouver International Airport","Port lotniczy Vancouver","Aeroporto Internacional de Vancouver","Ванкувер","Vancouver International Airport","","Sân bay quốc tế Vancouver","溫哥華國際機場"
"Q1432022","","","","","Flughafen Mazatlán","General Rafael Buelna International Airport","Aeropuerto Internacional General Rafael Buelna","aéroport international général Rafael Buelna","","","","Bandar Udara Internasional General Rafael Buelna","","マサトラン","","","Port lotniczy Mazatlán","","Масатлан","General Rafael Buelna International Airport","","","拉斐爾·布勒納將軍國際機場"
"Q1432011","","","مطار عمان المدني","","Flughafen Marka International","Amman Civil Airport","Aeropuerto Civil de Amán","aéroport civil d'Amman","","","","","","アンマン民間空港","","","Port lotniczy Marka","","","Amman Civil Airport","","","马尔卡国际机场"
"Q1432146","","","","","Nashville International Airport","Nashville International Airport","Aeropuerto Internacional de Nashville","aéroport international de Nashville","","","","","Aeroporto Internazionale di Nashville","ナッシュビル国際空港","","Nashville International Airport","","Aeroporto Internacional de Nashville","","","","Sân bay quốc tế Nashville","纳什维尔国际机场"
"Q1432118","","","","","Flughafen Mérida","Manuel Crescencio Rejón International Airport","Aeropuerto Internacional Manuel Crescencio Rejón","","","","","Bandar Udara Internasional Manuel Crescencio Rejón","Aeroporto Internazionale di Mérida","メリダ","","Manuel Crescencio Rejón International Airport","Port lotniczy Mérida-Manuel Crescencio Rejón","Aeroporto Internacional Manuel Crescencio Rejón","Мерида","Manuel Crescencio Rejón International Airport","","Sân bay quốc tế Manuel Crescencio Rejón","梅里達國際機場"
"Q1432206","","","مطار نورمان مانلي الدولي","","Flughafen Norman Manley International","Norman Manley International Airport","Aeropuerto Internacional Norman Manley","aéroport international Norman Manley de Kingston","","","","Bandar Udara Internasional Norman Manley","Aeroporto Internazionale Norman Manley","ノーマン・マンレー国際空港","","Norman Manley International Airport","Port lotniczy Kingston-Norman Manley","Aeroporto Internacional Norman Manley","","Norman Manley International Airport","","Sân bay quốc tế Norman Manley","金斯敦"
"Q1432843","","","مطار سيشل الدولي","","Flughafen Seychellen","Seychelles International Airport","Aeropuerto Internacional de Seychelles","aéroport international des Seychelles","","","Seychelles nemzetközi repülőtér","Bandar Udara Internasional Seychelles","Aeroporto Internazionale delle Seychelles","セイシェル国際空港","세이셸 국제공항","Luchthaven Seychellen","Port lotniczy Mahé","Aeroporto Internacional de Seicheles","Сейшельский международный аэропорт","","","Sân bay quốc tế Seychelles","塞舌尔国际机场"
"Q1432702","","","","","Flughafen Porto Alegre","Salgado Filho International Airport","Aeropuerto Internacional Salgado Filho","aéroport international Salgado Filho","","","","Bandar Udara Internasional Salgado Filho","Aeroporto internazionale Salgado Filho","サルガド・フィーリョ国際空港","","Luchthaven Salgado Filho International","Port lotniczy Porto Alegre-Salgado Filho","Aeroporto Internacional de Porto Alegre","Салгаду Филью","Salgado Filho International Airport","","Sân bay quốc tế Salgado Filho","小萨尔加多国际机场"
"Q1432442","","","","","Flughafen Port Elizabeth","Port Elizabeth Airport","Aeropuerto de Port Elizabeth","Aéroport de Port Elizabeth","","","","","","ポートエリザベス国際空港","","","Port lotniczy Port Elizabeth","","","","","Sân bay Port Elizabeth","伊麗莎白港機場"
"Q1432525","","","مطار بوني الدولي","পুনে বিমানবন্দর","Flughafen Pune","Pune Airport","Aeropuerto de Pune","Aéroport de Pune","","पुणे अन्तर्राष्ट्रीय विमानक्षेत्र","","Bandar Udara Pune","","プネー国際空港","","","Port lotniczy Pune","","Пуна","Pune Airport","","Sân bay quốc tế Pune","浦那国际机场"
"Q1432281","","","مطار أوزفالدو فييرا الدولي","","Flughafen Osvaldo Vieira International","Osvaldo Vieira International Airport","Aeropuerto Internacional Osvaldo Vieira","aéroport international Osvaldo Vieira de Bissau","","","Osvaldo Vieiro nemzetközi repülőtér","Bandar Udara Internasional Osvaldo Vieiro","Aeroporto di Bissau","オスヴァルド・ヴィエイラ国際空港","","Luchthaven Osvaldo Viera Internationaal","Port lotniczy Bissau","Aeroporto Internacional Osvaldo Vieira","","Bissau Aeroport","","Sân bay quốc tế Osvaldo Vieira","奧斯華·比艾羅機場"
"Q392784","","","","","Flughafen Mombasa","Moi International Airport","Aeropuerto Internacional Moi","aéroport international Moi","","","","Bandar Udara Internasional Moi","Aeroporto Internazionale Moi","モイ国際空港","","Luchthaven Moi Internationaal","Port lotniczy Mombasa-Moi","Aeroporto Internacional Moi","","","","Sân bay quốc tế Moi","莫伊国际机场"
"Q401700","","","مطار سردار فالابهبهاي باتل الدولي","","Ahmedabad Sardar Vallabhbhai Patel International Airport","Sardar Vallabhbhai Patel International Airport","Aeropuerto Internacional Sardar Vallabhbhai Patel","aéroport international Sardar Vallabhbhai Patel","","सरदार वल्लभभाई पटेल अंतर्राष्ट्रीय विमानक्षेत्र","","Bandar Udara Internasional Sardar Vallabhbhai Patel","Aeroporto Internazionale Sardar Vallabhbhai Patel","アフマダーバード空港","","Sardar Vallabhbhai Patel International Airport","Port lotniczy Ahmadabad","Aeroporto Internacional Sardar Vallabhbhai Patel","Международный аэропорт имени Сардара Валлаббхай Патела","Sardar Vallabhbhai Patel International Airport","","Sân bay quốc tế Sardar Vallabhbhai Patel","萨达尔·瓦拉巴伊·帕特尔国际机场"
"Q388535","","","مطار نيتاجي سوبهاس شاندرا بوس الدولي","নেতাজি সুভাষচন্দ্র বসু আন্তর্জাতিক বিমানবন্দর","Flughafen Kolkata","Netaji Subhas Chandra Bose International Airport","Aeropuerto Internacional Netaji Subhash Chandra Bose","aéroport international Netaji-Subhash-Chandra-Bose","","नेताजी सुभाष चंद्र बोस अन्तर्राष्ट्रीय हवाई अड्डा","","Bandar Udara Internasional Netaji Subhash Chandra Bose","Aeroporto Internazionale Netaji Subhash Chandra Bose","ネータージー・スバース・チャンドラ・ボース国際空港","네타지수바시 찬드라 보스 국제공항","Netaji Subhas Chandra Bose International Airport","Port lotniczy Kolkata","Aeroporto Internacional Netaji Subhas Chandra Bose","Международный аэропорт имени Нетаджи Субхас Чандра Боса","Netaji Subhash Chandra Bose International Airport","","Sân bay quốc tế Netaji Subhash Chandra Bose","内塔吉·苏巴斯·钱德拉·鲍斯国际机场"
"Q1433251","","","","","Flughafen Whitehorse","Erik Nielsen Whitehorse International Airport","Aeropuerto Internacional de Whitehorse Erik Nielsen","aéroport international de Whitehorse","","","","Bandar Udara Internasional Whitehorse","","エリック・ニールセン・ホワイトホース国際空港","","Whitehorse International Airport","Port lotniczy Whitehorse","","","Erik Nielsen Whitehorse International Airport","","","埃里克·尼爾森白馬國際機場"
"Q1453722","","","مطار لونجي","","Freetown International Airport","Lungi International Airport","Aeropuerto Internacional de Lungi","aéroport international de Lungi","","","","Bandar Udara Internasional Lungi","Aeroporto Internazionale di Freetown-Lungi","ルンギ国際空港","","Lungi International Airport","Port lotniczy Freetown","Aeroporto Internacional de Lungi","","","","Sân bay quốc tế Lungi","隆吉國際機場"
